path,source_status,subsystem,include_or_exclude,reason,target_commit,validation
dropin-earth/services/api/src/domain/canopyproof/fixed-http-metadata-extractor-provider.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/funding-accountability-authority.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/funding-accountability-postgres.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/funding-transparency.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/global-command-center-postgres.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/global-command-center-publishing-authority.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/global-command-center-publishing-postgres.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/global-command-center-spatial-disclosure-authority.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/global-command-center-spatial-disclosure-postgres.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/global-command-center.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/governance.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/identity-authentication.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/identity.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/institutional-reporting.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/malware-scanner-adapter.ts,untracked,G evidence-orchestration,include,authority code or validation owned by its dependency-complete subsystem,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/memory.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/metadata-extractor-adapter.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/methodology-governance-authority.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/methodology-registry.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/mobile-evidence-sync-admission-postgres.ts,untracked,E mobile-sync-authority,include,governed mobile sync and current-authority admission,PENDING_E_MOBILE_SYNC_AUTHORITY,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/mobile-evidence-sync-admission.ts,untracked,E mobile-sync-authority,include,governed mobile sync and current-authority admission,PENDING_E_MOBILE_SYNC_AUTHORITY,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/mobile-evidence-sync-authority.ts,untracked,E mobile-sync-authority,include,governed mobile sync and current-authority admission,PENDING_E_MOBILE_SYNC_AUTHORITY,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/mrv-graph-authority.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/mrv-graph-postgres.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/nasa-gibs-postgres.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/nasa-gibs.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/object-storage-adapter.ts,untracked,G evidence-orchestration,include,authority code or validation owned by its dependency-complete subsystem,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/observability.ts,untracked,F verify-only-security,include,authority code or validation owned by its dependency-complete subsystem,PENDING_F_VERIFY_ONLY_SECURITY,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/opentelemetry-exporter.ts,untracked,F verify-only-security,include,verify-only KMS or edge security and observability boundary,PENDING_F_VERIFY_ONLY_SECURITY,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/organization-accreditation-authority.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/organization-accreditation-postgres.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/organization-lifecycle-authority.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/organization-lifecycle-postgres.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/partner-collaboration.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/point-cloud-mrv.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/postgres-advisory-lock.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/project-lifecycle-authority.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/project-lifecycle-postgres.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/project-registry.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/proof-engine.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/proof-service.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/public-explorer-postgres.ts,untracked,I validation-coverage,include,cross-authority PostgreSQL composition depends on the final trust-registry integration root,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/public-explorer.ts,untracked,C global-command-center,include,privacy-minimized global command center authority,PENDING_C_GLOBAL_COMMAND_CENTER,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/public-records.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/public-transparency-authority.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/public-transparency-postgres.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/r2-bucket-lock-verifier.ts,untracked,G evidence-orchestration,include,authority code or validation owned by its dependency-complete subsystem,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/r2-object-storage-provider.ts,untracked,G evidence-orchestration,include,authority code or validation owned by its dependency-complete subsystem,PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/resilience.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/root-governance-authority.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/root-governance-postgres.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/security-policy.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/terra-intelligence.ts,untracked,G evidence-orchestration,include,"existing evidence metadata, media, visual, or observation orchestration",PENDING_G_EVIDENCE_ORCHESTRATION,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/trust-registry.ts,untracked,I validation-coverage,include,cross-authority composition root is integrated only after every owned authority slice passes,PENDING_I_VALIDATION_COVERAGE,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/verification-decisions.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
dropin-earth/services/api/src/domain/canopyproof/verification-queue.ts,untracked,H trust-kernel-postgres,include,"canonical trust, governance, proof, audit, or PostgreSQL authority",PENDING_H_TRUST_KERNEL_POSTGRES,pending_clean_replay
